2026-01-16T21:22:14.320Z,BTC/USDT,95449.46,0.000010476748647203688,-0.3970213081891751,SKIPPING,-1.999895232513528
2026-01-16T21:22:16.658Z,BTC/USDT,95449.46,0.000010476748647203688,-0.6113844163136756,SKIPPING,-1.999895232513528
2026-01-16T21:22:18.983Z,BTC/USDT,95449.46,0.000010476748647203688,-0.6922750383498469,SKIPPING,-1.999895232513528
2026-01-16T21:22:21.312Z,SOL/USDT,144.92,0.006900358818652296,-0.6659804700366186,SKIPPING,-1.930996411813477
2026-01-16T21:22:23.664Z,SOL/USDT,144.89,0.006901787562972535,-0.9226415160284639,NO_CONSENSUS,0
2026-01-16T21:22:25.982Z,SOL/USDT,144.89,0.006901787562972535,-0.9134518473622726,NO_CONSENSUS,0
2026-01-16T21:22:28.309Z,ETH/USDT,3290.74,0.00030388301718651525,-0.38548789097390973,SKIPPING,-1.9969611698281349
2026-01-16T21:22:30.641Z,SOL/USDT,144.89,0.006901787562972535,-0.17944919184974187,SKIPPING,-1.9309821243702747
2026-01-16T21:22:32.964Z,BTC/USDT,95440.05,0.000010477781611926257,-0.7450572626245477,SKIPPING,-1.9998952221838808
2026-01-16T21:22:35.282Z,SOL/USDT,144.89,0.006901787562972535,-0.17838699342394634,SKIPPING,-1.9309821243702747
2026-01-16T21:22:37.607Z,XRP/USDT,2.0735,0.0048227634434632755,-0.2894219832488884,SKIPPING,-1.9517723655653672
2026-01-16T21:22:39.926Z,BTC/USDT,95440.05,0.000010477781611926257,-0.6854500035914094,SKIPPING,-1.9998952221838808
2026-01-16T21:22:42.250Z,SOL/USDT,144.88,0.006902263942566887,-0.3670977734999968,SKIPPING,-1.9309773605743312
2026-01-16T21:22:44.587Z,XRP/USDT,2.0735,0.0048227634434632755,-0.28530728918532633,SKIPPING,-1.9517723655653672
2026-01-16T21:22:46.912Z,XRP/USDT,2.0731,0.00482369398486378,-0.5845889600066148,SKIPPING,-1.9517630601513623
2026-01-16T21:22:49.265Z,ETH/USDT,3290.53,0.0003039024108644589,-0.6999648644470366,SKIPPING,-1.9969609758913553
2026-01-16T21:22:51.589Z,BTC/USDT,95426.84,0.00001047923204285221,-0.8594519894798706,NO_CONSENSUS,0
2026-01-16T21:22:53.972Z,ETH/USDT,3290.53,0.0003039024108644589,-0.7214043539707181,SKIPPING,-1.9969609758913553
2026-01-16T21:22:56.297Z,SOL/USDT,144.87,0.006902740387927732,-0.925836704643148,SKIPPING,-1.9309725961207227
2026-01-16T21:22:58.630Z,SOL/USDT,144.84,0.006904170118745447,-0.3606861406932587,SKIPPING,-1.9309582988125455
2026-01-16T21:23:00.976Z,BTC/USDT,95420.17,0.000010479964555461712,-0.6688420773984666,SKIPPING,-1.9998952003544455
2026-01-16T21:23:03.297Z,BTC/USDT,95420.17,0.000010479964555461712,-0.6696971589386763,SKIPPING,-1.9998952003544455
2026-01-16T21:23:05.643Z,XRP/USDT,2.0723,0.004825556145334505,0.6785006868790135,SKIPPING,-1.951744438546655
2026-01-16T21:23:07.967Z,XRP/USDT,2.0728,0.004824392126580806,0.16210304918638016,SKIPPING,-1.9517560787341919
2026-01-16T21:23:10.349Z,ETH/USDT,3290.48,0.00030390702876839485,-0.1899487205395711,NO_CONSENSUS,0
2026-01-16T21:23:12.685Z,XRP/USDT,2.0728,0.004824392126580806,0.042616150807804586,NO_CONSENSUS,0
2026-01-16T21:23:15.002Z,BTC/USDT,95420.17,0.000010479964555461712,-0.8920451581653563,SKIPPING,-1.9998952003544455
2026-01-16T21:23:17.327Z,XRP/USDT,2.073,0.004823926676303277,0.18438093790377744,NO_CONSENSUS,0
2026-01-16T21:23:19.653Z,XRP/USDT,2.073,0.004823926676303277,-0.0325424607805005,SKIPPING,-1.9517607332369673
